party,,,,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,ID,ID,ID,ID,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R
116,Senate,1,148,Yes,,Yes,,Not Voting,Yes,,Yes,,No,Yes,,Yes,,Yes,,No,,Yes,Yes,,,Yes,,No,,No,Yes,Yes,,,Yes,,Yes,,Yes,,Not Voting,Yes,,,Yes,Yes,No,,,Yes,Yes,,Yes,,Yes,,,Yes,,No,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,,,Yes,Not Voting,Yes,Yes,
116,Senate,1,149,Yes,,Yes,,No,Yes,,Yes,,No,Yes,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,,No,,No,Yes,Yes,,,Yes,,Yes,,Yes,,No,Yes,,,Yes,Yes,Not Voting,,,Yes,Yes,,Yes,,Yes,,,Yes,,No,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Not Voting,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Not Voting,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,150,Yes,,Yes,,No,Yes,,Yes,,Yes,Yes,,Yes,,Yes,,No,,Yes,Yes,,,Yes,,No,,No,Yes,Yes,,,Yes,,Yes,,Yes,,No,Yes,,,Yes,Yes,Not Voting,,,Yes,Yes,,Yes,,Yes,,,Yes,,No,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Not Voting,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Not Voting,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,151,Yes,,Yes,,No,No,,No,,No,No,,No,,Yes,,No,,Yes,No,,,No,,No,,No,No,Yes,,,No,,No,,No,,No,No,,,Yes,Yes,Not Voting,,,No,No,,No,,Yes,,,Yes,,No,,No,Yes,,No,,,No,,No,No,,No,,,No,,No,Yes,,No,No,No,,Yes,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Not Voting,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Not Voting,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,152,Yes,,Yes,,No,Yes,,Yes,,No,Yes,,Yes,,Yes,,No,,No,Yes,,,Yes,,No,,No,No,Yes,,,No,,No,,No,,No,Yes,,,No,Yes,Not Voting,,,No,Yes,,Yes,,Yes,,,Yes,,No,,No,Yes,,No,,,No,,No,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Not Voting,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Not Voting,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,153,Yes,,Yes,,No,Yes,,Yes,,No,Yes,,Yes,,Yes,,No,,No,Yes,,,Yes,,No,,No,No,Yes,,,No,,No,,No,,No,Yes,,,Yes,Yes,Not Voting,,,No,Yes,,Yes,,Yes,,,Yes,,No,,No,No,,No,,,No,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,No,No,No,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Not Voting,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Not Voting,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,154,Yes,,Yes,,No,Yes,,Yes,,Yes,Yes,,Yes,,Yes,,No,,No,No,,,Yes,,No,,No,No,Yes,,,Yes,,Yes,,Yes,,No,Yes,,,Yes,Yes,Not Voting,,,No,Yes,,Yes,,Yes,,,Yes,,No,,No,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Not Voting,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Not Voting,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,155,Yes,,Yes,,No,Yes,,Yes,,Yes,Yes,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,,No,,No,Yes,Yes,,,Yes,,Yes,,Yes,,No,Yes,,,Yes,Yes,Not Voting,,,Yes,Yes,,Yes,,Yes,,,Yes,,No,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,Not Voting,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Not Voting,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,156,Yes,,Yes,,No,No,,No,,No,No,,No,,Yes,,No,,Yes,No,,,No,,No,,No,No,Yes,,,No,,No,,No,,No,No,,,Yes,No,Not Voting,,,No,No,,No,,Yes,,,Yes,,No,,No,Yes,,No,,,No,,No,No,,No,,,No,,No,Yes,,No,No,No,,Yes,,No,,,Not Voting,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Not Voting,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,157,Yes,,Yes,,No,Yes,,Yes,,No,Yes,,Yes,,Yes,,No,,No,Yes,,,Yes,,No,,No,No,Yes,,,No,,No,,No,,No,Yes,,,No,Yes,Not Voting,,,No,Yes,,Yes,,Yes,,,Yes,,No,,No,Yes,,No,,,No,,No,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,Not Voting,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Not Voting,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,158,Yes,,Yes,,No,Yes,,Yes,,No,Yes,,Yes,,Yes,,No,,No,Yes,,,Yes,,No,,No,No,Yes,,,No,,No,,No,,No,Yes,,,Yes,Yes,Not Voting,,,No,Yes,,Yes,,Yes,,,Yes,,No,,No,Yes,,No,,,No,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,No,No,No,,Yes,,Yes,,,Not Voting,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Not Voting,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,159,Yes,,Yes,,No,Yes,,Yes,,No,Yes,,Yes,,Yes,,Yes,,No,Yes,,,Yes,,No,,No,Yes,Yes,,,Yes,,Yes,,Yes,,No,Yes,,,Yes,Yes,Not Voting,,,No,Yes,,Yes,,Yes,,,Yes,,No,,No,No,,Yes,,,Yes,,No,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,Not Voting,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Not Voting,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,160,Yes,,Yes,,No,Yes,,Yes,,Yes,Yes,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,,No,,Yes,Yes,Yes,,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,Yes,Not Voting,,,Yes,Yes,,Yes,,Yes,,,Yes,,No,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Not Voting,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,161,No,,No,,Yes,Yes,,Yes,,Yes,Yes,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,,Yes,,Yes,Yes,Yes,,,Yes,,Yes,,Yes,,Yes,No,,,Yes,No,Yes,,,Yes,Yes,,Yes,,Yes,,,Yes,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,No,Yes,,Yes,Yes,Yes,,No,,No,,,Yes,No,,No,No,No,,No,No,,No,No,No,,No,No,,No,No,,No,,No,No,,No,Yes,No,No,,Yes,No,No,,No,,No,No,,No,No,,No,No,,No,No,No,,No,,No,No,No,No,No,No,No,,No,No,Not Voting,No,No,No,Yes,No,,,No,No,No,No,
116,Senate,1,162,No,,No,,Yes,Yes,,Yes,,Yes,Yes,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,,Yes,,Yes,Yes,No,,,Yes,,Yes,,Yes,,Yes,No,,,Yes,No,Yes,,,Yes,Yes,,Yes,,Yes,,,Yes,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,No,Yes,,Yes,Yes,Yes,,No,,No,,,Yes,No,,No,No,No,,No,No,,No,No,No,,No,No,,No,No,,No,,No,No,,No,No,No,No,,Yes,No,No,,No,,No,No,,No,No,,No,No,,No,No,No,,No,,No,No,No,No,No,No,No,,No,No,Not Voting,No,No,Yes,Yes,No,,,No,No,No,No,
116,Senate,1,163,Yes,,Yes,,No,No,,Yes,,Yes,Yes,,Yes,,Yes,,No,,Yes,Yes,,,No,,No,,Yes,Yes,Yes,,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,Yes,Yes,,,Yes,Yes,,Yes,,Yes,,,Yes,,No,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,164,Yes,,Yes,,No,Yes,,Yes,,Yes,Yes,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,,No,,Yes,Yes,Yes,,,Yes,,Yes,,Yes,,Not Voting,Yes,,,Yes,Yes,Yes,,,Yes,Yes,,Yes,,Yes,,,Yes,,Not Voting,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,165,Yes,,Yes,,No,Yes,,Yes,,Yes,Yes,,Yes,,Yes,,No,,Yes,Yes,,,No,,No,,Yes,Yes,Yes,,,Yes,,Yes,,Yes,,Not Voting,Yes,,,Yes,Yes,Yes,,,Yes,Yes,,Yes,,Yes,,,Yes,,Not Voting,,Yes,Yes,,Yes,,,Yes,,Yes,Not Voting,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,Not Voting,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Not Voting,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,166,Yes,,Yes,,Not Voting,No,,No,,No,No,,Yes,,Yes,,Not Voting,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,No,,,No,Not Voting,,No,,No,,,No,,Not Voting,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,167,Yes,,Yes,,Not Voting,No,,No,,No,No,,Yes,,Yes,,Not Voting,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,No,,,No,No,,No,,No,,,No,,Not Voting,,No,No,,No,,,Not Voting,,No,No,,No,,,No,,No,No,,No,No,No,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,168,No,,No,,Not Voting,No,,No,,No,No,,No,,No,,Not Voting,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,No,,,No,No,,No,,No,,,No,,Not Voting,,No,No,,No,,,Not Voting,,No,No,,No,,,No,,No,No,,No,No,No,,No,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,No,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,169,No,,No,,Not Voting,No,,No,,No,No,,No,,No,,Not Voting,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,No,,,No,No,,No,,No,,,No,,Not Voting,,No,No,,No,,,Not Voting,,No,No,,No,,,No,,No,No,,No,No,No,,Yes,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,170,Yes,,Yes,,Not Voting,Yes,,Yes,,No,Yes,,Yes,,Yes,,Not Voting,,No,Yes,,,No,,No,,No,No,Yes,,,No,,No,,No,,No,Yes,,,Yes,Yes,No,,,No,Yes,,Yes,,Yes,,,Yes,,Not Voting,,No,No,,No,,,Not Voting,,No,Yes,,Yes,,,Yes,,Yes,Yes,,No,No,No,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,171,No,,No,,Not Voting,No,,No,,No,No,,No,,No,,Not Voting,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,No,,,No,No,,No,,No,,,No,,Not Voting,,No,No,,No,,,Not Voting,,No,No,,No,,,No,,No,No,,No,No,No,,No,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,172,No,,No,,No,No,,No,,No,No,,No,,No,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,Not Voting,,,No,No,,No,,No,,,No,,Not Voting,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,No,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,No,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,173,No,,No,,No,No,,No,,No,No,,No,,No,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,Not Voting,,,No,No,,No,,No,,,No,,Not Voting,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,Yes,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,174,Yes,,Yes,,No,Yes,,Yes,,No,Yes,,Yes,,Yes,,Yes,,No,Yes,,,No,,No,,No,No,Yes,,,No,,No,,No,,No,Yes,,,Yes,Yes,Not Voting,,,No,Yes,,Yes,,Yes,,,Yes,,Not Voting,,No,No,,No,,,No,,No,Yes,,Yes,,,Yes,,Yes,Yes,,No,No,No,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,175,No,,No,,No,No,,No,,No,No,,No,,No,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,Not Voting,,,No,No,,No,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,No,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,176,Yes,,Yes,,No,Yes,,Yes,,Yes,Yes,,Yes,,No,,Yes,,Yes,Yes,,,Yes,,No,,No,Yes,Yes,,,Yes,,Yes,,Yes,,No,Yes,,,Yes,Yes,Not Voting,,,Yes,No,,Yes,,Yes,,,Yes,,No,,Yes,Yes,,No,,,No,,Yes,No,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,177,Yes,,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,,Yes,,Yes,Yes,Yes,,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,Yes,Yes,,,Yes,Yes,,Yes,,Yes,,,Yes,,Not Voting,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,Yes,Yes,,No,No,No,,No,No,,No,No,No,,No,No,,No,No,,No,,No,No,,Yes,Yes,No,No,,Yes,No,No,,Yes,,No,No,,No,No,,No,No,,No,No,No,,No,,No,No,No,No,No,Yes,No,,Not Voting,No,No,No,No,No,Yes,No,,,No,No,No,No,
116,Senate,1,178,Yes,,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,,Yes,,Yes,Yes,Yes,,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,Yes,Yes,,,Yes,Yes,,Yes,,Yes,,,Yes,,Not Voting,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,Yes,Yes,,No,No,No,,No,No,,No,No,No,,No,No,,No,No,,No,,No,No,,Yes,Yes,No,No,,Yes,No,No,,Yes,,No,No,,No,No,,No,No,,No,No,No,,No,,No,No,No,No,No,Yes,No,,Not Voting,No,No,No,No,No,Yes,No,,,No,No,No,No,
116,Senate,1,179,Yes,,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,,Yes,,Yes,Yes,Yes,,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,Yes,Yes,,,Yes,Yes,,Yes,,Yes,,,Yes,,Not Voting,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,Yes,No,,No,No,No,,No,No,,No,No,No,,No,No,,No,No,,No,,No,No,,Yes,Yes,No,No,,Yes,No,No,,Yes,,No,No,,No,No,,No,No,,No,No,No,,No,,No,No,No,No,No,Yes,No,,Not Voting,No,No,Not Voting,No,No,Not Voting,No,,,No,No,No,No,
